query_id,method,bucket,distance_bin_key,old_time_s,new_time_s,delta_new_minus_old_s,old_feasible,new_feasible,old_collision_violation_count,new_collision_violation_count,old_fallback_triggered,new_fallback_triggered,old_fallback_f3_count,new_fallback_f3_count,old_total_expansions,new_total_expansions,old_path_inflation_ratio,new_path_inflation_ratio,old_failure_reason,new_failure_reason
easy_s03_q0065,voronoi_waypoint,Easy,d12_16,0.6279972109477967,0.6249224101193249,-0.00307480082847178,True,True,0,0,False,False,0,0,8,4,0.20374416255944605,0.20377102782534062,,
easy_s03_q0066,bottleneck_waypoint,Easy,d16_20,0.48219937505200505,0.5116255581378937,0.029426183085888624,True,True,0,0,False,False,0,0,3,3,0.007456291920733493,0.012296712908875795,,
easy_s03_q0066,f_n3p_knn,Easy,d16_20,0.45128212380222976,0.02021433087065816,-0.4310677929315716,True,True,0,0,True,True,0,0,3,0,0.019390873360175087,0.017408790281174813,,
easy_s03_q0066,md_dqn,Easy,d16_20,0.8624878695700318,0.8553676041774452,-0.007120265392586589,False,False,0,0,False,False,0,0,551,551,,,md_dqn_not_reached,md_dqn_not_reached
easy_s03_q0066,n3p_k1,Easy,d16_20,0.30910065793432295,0.17393947090022266,-0.1351611870341003,True,True,0,0,True,True,0,0,6,5,0.015831590619565628,0.014135526726888337,,
easy_s03_q0066,vanilla_ha,Easy,d16_20,0.5981321334838867,0.621685266494751,0.023553133010864258,True,True,0,0,False,False,0,0,1265,1265,,,,
easy_s03_q0066,voronoi_waypoint,Easy,d16_20,0.6244535089936107,0.818512603174895,0.1940590941812843,True,True,0,0,False,False,0,0,4,5,0.04556201592391407,0.1591928447583666,,
easy_s03_q0067,bottleneck_waypoint,Easy,d20_inf,0.9808512090239674,0.9782787610311061,-0.002572447992861271,True,True,0,0,False,False,0,0,6,6,0.08509782362053842,0.08606917410434733,,
easy_s03_q0067,f_n3p_knn,Easy,d20_inf,0.32466981280595064,0.013464321149513125,-0.3112054916564375,True,True,0,0,True,True,0,0,2,0,-0.0001928301783608033,-0.0017952563606881133,,
easy_s03_q0067,md_dqn,Easy,d20_inf,0.4290043420623988,0.44421257823705673,0.01520823617465794,False,False,0,0,False,False,0,0,270,270,,,md_dqn_not_reached,md_dqn_not_reached
easy_s03_q0067,n3p_k1,Easy,d20_inf,0.9072947481181473,0.285859095165506,-0.6214356529526412,True,True,0,0,True,True,0,0,111,107,0.015706027486922958,0.006460148362785523,,
easy_s03_q0067,vanilla_ha,Easy,d20_inf,1.9767625331878662,1.9767918586730957,2.9325485229492188e-05,True,True,0,0,False,False,0,0,2401,2401,,,,
easy_s03_q0067,voronoi_waypoint,Easy,d20_inf,0.9800907659810036,0.9781437078490853,-0.0019470581319183111,True,True,0,0,False,False,0,0,6,6,0.1815683725970989,0.19364741370391902,,
easy_s03_q0068,bottleneck_waypoint,Easy,d08_12,0.3564560399390757,0.33461716515012085,-0.021838874788954854,True,True,0,0,False,False,0,0,2,2,0.04818643664052624,0.04818643664052624,,
easy_s03_q0068,f_n3p_knn,Easy,d08_12,0.16746693011373281,0.012452486902475357,-0.15501444321125746,True,True,0,0,True,True,0,0,1,0,0.020815223168046515,0.020265884736593964,,
easy_s03_q0068,md_dqn,Easy,d08_12,0.6417579571716487,0.6302044908516109,-0.011553466320037842,False,False,0,0,False,False,0,0,462,462,,,md_dqn_not_reached,md_dqn_not_reached
easy_s03_q0068,n3p_k1,Easy,d08_12,0.1821796470321715,0.17149797198362648,-0.010681675048545003,True,True,0,0,True,True,0,0,29,29,0.002980361466725201,0.002980361466725201,,
easy_s03_q0068,vanilla_ha,Easy,d08_12,0.17014145851135254,0.16997814178466797,-0.0001633167266845703,True,True,0,0,False,False,0,0,26,26,,,,
easy_s03_q0068,voronoi_waypoint,Easy,d08_12,0.3560438761487603,0.332400674931705,-0.02364320121705532,True,True,0,0,False,False,0,0,2,2,0.007278588315098755,0.011426345222975476,,
easy_s03_q0069,bottleneck_waypoint,Easy,d12_16,0.4912808968219906,0.4838484770152718,-0.007432419806718826,True,True,0,0,False,False,0,0,3,3,0.05287415550171293,0.05528017396722662,,
easy_s03_q0069,f_n3p_knn,Easy,d12_16,0.15799889713525772,0.011256571160629392,-0.14674232597462833,True,True,0,0,False,False,0,0,1,0,0.002067444239141736,0.0011021627333325235,,
easy_s03_q0069,md_dqn,Easy,d12_16,0.3822098970413208,0.17127743153832853,-0.21093246550299227,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
easy_s03_q0069,n3p_k1,Easy,d12_16,0.15944545506499708,0.009972186991944909,-0.14947326807305217,True,True,0,0,False,False,0,0,1,0,0.002067444239141736,0.0011021627333325235,,
easy_s03_q0069,vanilla_ha,Easy,d12_16,0.18601179122924805,0.17708826065063477,-0.008923530578613281,True,True,0,0,False,False,0,0,33,33,,,,
easy_s03_q0069,voronoi_waypoint,Easy,d12_16,0.4881966570392251,0.48331351880915463,-0.004883138230070472,True,True,0,0,False,False,0,0,3,3,0.02558428740206775,0.02666053446482164,,
easy_s03_q0070,bottleneck_waypoint,Easy,d16_20,0.6228182669728994,0.6200735529419035,-0.002744714030995965,True,True,0,0,False,False,0,0,4,4,,,,
easy_s03_q0070,f_n3p_knn,Easy,d16_20,0.15562050603330135,0.00897970306687057,-0.14664080296643078,True,True,0,0,True,True,0,0,1,0,,,,
easy_s03_q0070,md_dqn,Easy,d16_20,0.4060717080719769,0.1697419723495841,-0.2363297357223928,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
easy_s03_q0070,n3p_k1,Easy,d16_20,3.5122043769806623,3.5111218958627433,-0.0010824811179190874,False,False,0,0,True,True,1,1,5139,5136,,,f2_failed:prediction:goal_in_collision;goal:timeout;f3_failed:timeout,f2_failed:prediction:goal_in_collision;goal:timeout;f3_failed:timeout
easy_s03_q0070,vanilla_ha,Easy,d16_20,2.502103805541992,2.5002381801605225,-0.0018656253814697266,False,False,0,0,False,False,0,0,3601,3590,,,timeout,timeout
easy_s03_q0070,voronoi_waypoint,Easy,d16_20,0.6885017098393291,0.8889579079113901,0.20045619807206094,True,True,0,0,False,False,0,0,86,318,,,,
easy_s03_q0071,bottleneck_waypoint,Easy,d20_inf,0.9776264489628375,0.9153189100325108,-0.0623075389303267,True,True,0,0,False,False,0,0,6,6,,,,
easy_s03_q0071,f_n3p_knn,Easy,d20_inf,0.5049271679017693,0.182835005922243,-0.3220921619795263,True,True,0,0,True,True,0,0,13,11,,,,
easy_s03_q0071,md_dqn,Easy,d20_inf,0.18012244766578078,0.16945547424256802,-0.010666973423212767,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
easy_s03_q0071,n3p_k1,Easy,d20_inf,0.8611312538851053,0.5208962131291628,-0.34023504075594246,True,True,0,0,True,True,0,0,407,405,,,,
easy_s03_q0071,vanilla_ha,Easy,d20_inf,2.500087261199951,2.500032424926758,-5.4836273193359375e-05,False,False,0,0,False,False,0,0,3622,3806,,,timeout,timeout
easy_s03_q0071,voronoi_waypoint,Easy,d20_inf,0.9775490930769593,0.9137703138403594,-0.0637787792365998,True,True,0,0,False,False,0,0,6,6,,,,
easy_s03_q0072,bottleneck_waypoint,Easy,d08_12,0.20353258401155472,0.19152541598305106,-0.012007168028503656,True,True,0,0,False,False,0,0,1,1,0.0,0.0,,
easy_s03_q0072,f_n3p_knn,Easy,d08_12,0.0004892928991466761,0.0004060829523950815,-8.320994675159454e-05,True,True,0,0,False,False,0,0,0,0,0.0,0.0,,
easy_s03_q0072,md_dqn,Easy,d08_12,0.17289543407969177,0.1759315049275756,0.0030360708478838205,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
easy_s03_q0072,n3p_k1,Easy,d08_12,0.0003859950229525566,0.0003871840890496969,1.1890660971403122e-06,True,True,0,0,False,False,0,0,0,0,0.0,0.0,,
easy_s03_q0072,vanilla_ha,Easy,d08_12,0.15708398818969727,0.15047931671142578,-0.006604671478271484,True,True,0,0,False,False,0,0,1,1,,,,
easy_s03_q0072,voronoi_waypoint,Easy,d08_12,0.35592170082964003,0.3337549548596144,-0.02216674597002566,True,True,0,0,False,False,0,0,2,2,0.11483782990060099,0.11483782990060099,,
easy_s03_q0073,bottleneck_waypoint,Easy,d12_16,0.3601288360077888,0.33977080788463354,-0.020358028123155236,True,True,0,0,False,False,0,0,2,2,0.029337842417469284,0.029337842417469284,,
easy_s03_q0073,f_n3p_knn,Easy,d12_16,0.3237819189671427,0.012554369168356061,-0.31122754979878664,True,True,0,0,True,True,0,0,2,0,0.023484035609540044,0.014976683429026583,,
easy_s03_q0073,md_dqn,Easy,d12_16,0.1701071427669376,0.17148649273440242,0.0013793499674648046,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
easy_s03_q0073,n3p_k1,Easy,d12_16,0.1815179369878024,0.17039961507543921,-0.011118321912363172,True,True,0,0,True,True,0,0,17,17,-2.220446049250313e-16,-2.220446049250313e-16,,
easy_s03_q0073,vanilla_ha,Easy,d12_16,0.17018508911132812,0.1629345417022705,-0.007250547409057617,True,True,0,0,False,False,0,0,17,17,,,,
easy_s03_q0073,voronoi_waypoint,Easy,d12_16,0.5113173217978328,0.48295943392440677,-0.02835788787342608,True,True,0,0,False,False,0,0,3,3,0.040433197472272475,0.040433197472272475,,
easy_s03_q0074,bottleneck_waypoint,Easy,d16_20,0.5509033200796694,0.520560807781294,-0.030342512298375368,True,True,0,0,False,False,0,0,67,67,0.06670584383382705,0.06670584383382705,,
easy_s03_q0074,f_n3p_knn,Easy,d16_20,2.6053008269518614,2.508798675844446,-0.09650215110741556,True,True,0,0,True,True,1,1,4012,4116,0.0,0.0,,
easy_s03_q0074,md_dqn,Easy,d16_20,0.0014628611970692873,0.0014516280498355627,-1.1233147233724594e-05,False,False,0,0,False,False,0,0,1,1,,,md_dqn_not_reached,md_dqn_not_reached
easy_s03_q0074,n3p_k1,Easy,d16_20,2.6008007579948753,2.5112808539997786,-0.08951990399509668,True,True,0,0,True,True,1,1,4012,4116,0.0,0.0,,
easy_s03_q0074,vanilla_ha,Easy,d16_20,1.795349359512329,1.7257928848266602,-0.06955647468566895,True,True,0,0,False,False,0,0,2571,2571,,,,
easy_s03_q0074,voronoi_waypoint,Easy,d16_20,0.6702099798712879,0.6264756480231881,-0.04373433184809983,True,True,0,0,False,False,0,0,14,14,0.09853171749346812,0.09853171749346812,,
easy_s03_q0075,bottleneck_waypoint,Easy,d20_inf,0.6640658220276237,0.7655257419683039,0.10145991994068027,True,True,0,0,False,False,0,0,4,5,,,,
easy_s03_q0075,f_n3p_knn,Easy,d20_inf,3.8704089848324656,3.8497009200509638,-0.02070806478150189,False,False,0,0,True,True,1,1,5073,5361,,,f2_failed:prediction:goal_in_collision;goal:timeout;f3_failed:timeout,f2_failed:prediction:goal_in_collision;goal:timeout;f3_failed:timeout
easy_s03_q0075,md_dqn,Easy,d20_inf,0.18288794625550508,0.1789901142474264,-0.0038978320080786943,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
easy_s03_q0075,n3p_k1,Easy,d20_inf,3.8804243539925665,3.848737820982933,-0.03168653300963342,False,False,0,0,True,True,1,1,5021,5258,,,f2_failed:prediction:goal_in_collision;goal:timeout;f3_failed:timeout,f2_failed:prediction:goal_in_collision;goal:timeout;f3_failed:timeout
easy_s03_q0075,vanilla_ha,Easy,d20_inf,2.5019750595092773,2.5001296997070312,-0.0018453598022460938,False,False,0,0,False,False,0,0,3361,3570,,,timeout,timeout
easy_s03_q0075,voronoi_waypoint,Easy,d20_inf,0.8611485019791871,0.8068798219319433,-0.054268680047243834,True,True,0,0,False,False,0,0,65,65,,,,
easy_s03_q0076,bottleneck_waypoint,Easy,d08_12,0.35718240891583264,0.3379846918396652,-0.019197717076167464,True,True,0,0,False,False,0,0,2,2,-0.0025499998900723186,-0.0025499998900723186,,
easy_s03_q0076,f_n3p_knn,Easy,d08_12,0.16961780190467834,0.010322195943444967,-0.15929560596123338,True,True,0,0,False,False,0,0,1,0,0.09460706421021992,0.09133886464620855,,
easy_s03_q0076,md_dqn,Easy,d08_12,0.17460618633776903,0.1692539476789534,-0.005352238658815622,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
easy_s03_q0076,n3p_k1,Easy,d08_12,0.16914701787754893,0.009778291918337345,-0.1593687259592116,True,True,0,0,False,False,0,0,1,0,0.09460706421021992,0.09133886464620855,,
easy_s03_q0076,vanilla_ha,Easy,d08_12,0.18125319480895996,0.17386364936828613,-0.007389545440673828,True,True,0,0,False,False,0,0,37,37,,,,
easy_s03_q0076,voronoi_waypoint,Easy,d08_12,0.3760590229649097,0.3456743729766458,-0.030384649988263845,True,True,0,0,False,False,0,0,22,10,-0.017598048100877395,-0.017622932324661944,,
easy_s03_q0077,bottleneck_waypoint,Easy,d12_16,0.502071657916531,0.47263543703593314,-0.02943622088059783,True,True,0,0,False,False,0,0,3,3,0.048803729149013986,0.05500285496386881,,
easy_s03_q0077,f_n3p_knn,Easy,d12_16,0.1647767680697143,0.011517809005454183,-0.15325895906426013,True,True,0,0,True,True,0,0,1,0,-0.018215859465291806,-0.019758627920607674,,
easy_s03_q0077,md_dqn,Easy,d12_16,0.2487754742614925,0.24508017487823963,-0.003695299383252859,False,False,0,0,False,False,0,0,211,211,,,md_dqn_not_reached,md_dqn_not_reached
easy_s03_q0077,n3p_k1,Easy,d12_16,0.43420531786978245,0.40803909790702164,-0.026166219962760806,True,True,0,0,True,True,0,0,116,116,-0.008041342764638415,-0.008041342764638415,,
easy_s03_q0077,vanilla_ha,Easy,d12_16,0.6350076198577881,0.6026873588562012,-0.032320261001586914,True,True,0,0,False,False,0,0,711,711,,,,
easy_s03_q0077,voronoi_waypoint,Easy,d12_16,0.6755314900074154,0.6290831281803548,-0.04644836182706058,True,True,0,0,False,False,0,0,31,31,0.14750082882042337,0.1526687063917911,,
easy_s03_q0078,bottleneck_waypoint,Easy,d16_20,0.503191351890564,0.4731310710776597,-0.03006028081290424,True,True,0,0,False,False,0,0,3,3,0.06675304218080691,0.06675304218080691,,
easy_s03_q0078,f_n3p_knn,Easy,d16_20,0.16361804213374853,0.010365321999415755,-0.15325272013433278,True,True,0,0,True,True,0,0,1,0,-0.0106849566151761,-0.010952630799410112,,
easy_s03_q0078,md_dqn,Easy,d16_20,0.1716931308619678,0.16761348210275173,-0.00407964875921607,False,False,0,0,False,False,0,0,600,600,,,md_dqn_not_reached,md_dqn_not_reached
easy_s03_q0078,n3p_k1,Easy,d16_20,0.17474133078940213,0.16302460595034063,-0.011716724839061499,True,True,0,0,True,True,0,0,25,25,0.0,0.0,,
easy_s03_q0078,vanilla_ha,Easy,d16_20,0.16635489463806152,0.15893268585205078,-0.007422208786010742,True,True,0,0,False,False,0,0,25,25,,,,
